,sub_num,age,block,planet_num,stay_num,stay?,galaxy,prior_galaxy,num_in_gal,true_planet,rt,zlog_rt,planet_n_norm,switch,age_group,agez
1,148,21.12,4,35,1,1,2,0,5,68,122.8,0.13421819601613075,1.571595725138414,no_switch,adult,0.7360433469423698
1,149,11.6,1,0,1,1,0,100,0,0,277.3,-0.5954999694565041,-1.484974627352582,no_switch,child,-1.077635816867757
1,149,11.6,1,1,1,1,0,100,1,1,1220.8,3.098835292875454,-1.399708010908262,no_switch,child,-1.077635816867757
1,149,11.6,1,2,1,1,1,0,0,2,249.7,-0.8568163986729964,-1.3144413944639421,switch,child,-1.077635816867757
1,149,11.6,1,3,1,1,1,0,1,3,290.1,-0.48302262902152804,-1.2291747780196225,no_switch,child,-1.077635816867757
1,149,11.6,1,4,1,1,1,0,2,4,619.5,1.4080289066820493,-1.1439081615753026,no_switch,child,-1.077635816867757
1,149,11.6,1,5,1,1,2,1,0,5,333.5,-0.13552088195968193,-1.0586415451309827,switch,child,-1.077635816867757
1,149,11.6,1,6,1,1,2,1,1,6,363.3,0.07780513299595254,-0.973374928686663,no_switch,child,-1.077635816867757
1,149,11.6,1,7,1,1,2,1,2,7,345.1,-0.05029781636377607,-0.8881083122423432,no_switch,child,-1.077635816867757
1,149,11.6,2,8,1,0,0,2,0,20,386.2,0.2301647084991146,-0.8028416957980233,switch,child,-1.077635816867757
1,149,11.6,2,9,1,0,0,2,1,21,502.8,0.8877870999512453,-0.7175750793537036,no_switch,child,-1.077635816867757
1,149,11.6,2,10,1,1,0,2,2,22,304.1,-0.36554735083608836,-0.6323084629093837,no_switch,child,-1.077635816867757
1,149,11.6,2,11,1,1,2,0,0,23,382.7,0.20747275447134858,-0.5470418464650639,switch,child,-1.077635816867757
1,149,11.6,2,12,1,1,2,0,1,24,341.5,-0.07643587894953857,-0.4617752300207441,no_switch,child,-1.077635816867757
1,149,11.6,2,13,1,1,2,0,2,25,328.6,-0.1724144903108929,-0.3765086135764243,no_switch,child,-1.077635816867757
1,149,11.6,2,14,1,1,2,0,3,26,558.9,1.1514423571049568,-0.29124199713210447,no_switch,child,-1.077635816867757
1,149,11.6,2,15,1,1,2,0,4,27,295.3,-0.4387400648649339,-0.20597538068778468,no_switch,child,-1.077635816867757
1,149,11.6,2,16,1,1,1,2,0,28,283.0,-0.5447845609605239,-0.12070876424346486,switch,child,-1.077635816867757
1,149,11.6,2,17,1,1,2,1,0,29,299.0,-0.407703595070811,-0.03544214779914504,switch,child,-1.077635816867757
1,149,11.6,3,18,1,1,1,2,0,40,308.1,-0.3329754159229997,0.049824468645174765,switch,child,-1.077635816867757
1,149,11.6,3,19,1,1,2,1,0,41,300.3,-0.3968899909125483,0.13509108508949458,switch,child,-1.077635816867757
1,149,11.6,3,20,1,0,1,2,0,42,291.5,-0.4710227963924169,0.2203577015338144,switch,child,-1.077635816867757
1,149,11.6,3,21,1,1,1,2,1,43,347.2,-0.035176242083283966,0.3056243179781342,no_switch,child,-1.077635816867757
1,149,11.6,3,22,1,1,1,2,2,44,281.2,-0.5606887529146661,0.39089093442245404,no_switch,child,-1.077635816867757
1,149,11.6,3,23,1,1,1,2,3,45,410.4,0.38165312690983794,0.4761575508667738,no_switch,child,-1.077635816867757
1,149,11.6,3,24,1,1,2,1,0,46,254.3,-0.8113165379938956,0.5614241673110937,switch,child,-1.077635816867757
1,149,11.6,3,25,1,1,2,1,1,47,296.8,-0.4261110975555861,0.6466907837554134,no_switch,child,-1.077635816867757
1,149,11.6,3,26,1,1,1,2,0,48,356.4,0.03001022753456713,0.7319574001997332,switch,child,-1.077635816867757
1,149,11.6,3,27,1,1,1,2,1,49,153.0,-2.077714021687316,0.8172240166440531,no_switch,child,-1.077635816867757
1,149,11.6,3,28,1,1,2,1,0,50,287.1,-0.5089327568160555,0.9024906330883729,switch,child,-1.077635816867757
1,149,11.6,4,29,1,0,0,2,0,60,331.3,-0.1520178437082782,0.9877572495326927,switch,child,-1.077635816867757
1,149,11.6,4,30,1,0,0,2,1,61,284.0,-0.5359925523772145,1.0730238659770126,no_switch,child,-1.077635816867757
1,149,11.6,4,31,1,0,0,2,2,62,197.2,-1.445157990996759,1.1582904824213323,no_switch,child,-1.077635816867757
1,149,11.6,4,32,1,1,2,0,0,63,322.0,-0.22298711421276035,1.2435570988656521,switch,child,-1.077635816867757
1,149,11.6,4,33,1,1,2,0,1,64,399.4,0.3139338459678202,1.328823715309972,no_switch,child,-1.077635816867757
1,149,11.6,4,34,1,1,2,0,2,65,660.2,1.566629003224885,1.4140903317542917,no_switch,child,-1.077635816867757
1,149,11.6,4,35,1,1,2,0,3,66,299.5,-0.40353896277528667,1.4993569481986115,no_switch,child,-1.077635816867757
1,149,11.6,4,36,1,1,2,0,4,67,257.8,-0.7772450780796265,1.5846235646429314,no_switch,child,-1.077635816867757
1,149,11.6,4,37,1,1,2,0,5,68,253.1,-0.8231062257957396,1.6698901810872513,no_switch,child,-1.077635816867757
1,149,11.6,4,38,1,0,0,2,0,69,239.0,-0.9659809320977951,1.755156797531571,switch,child,-1.077635816867757
1,150,15.99,1,0,1,1,0,100,0,0,702.5999999,1.3329646736522365,-1.8097094456236575,no_switch,adolescent,-0.2412858663292636
1,150,15.99,1,1,1,1,0,100,1,1,454.9000001,0.9985429788888812,-1.6924719966216804,no_switch,adolescent,-0.2412858663292636
1,150,15.99,1,2,1,1,1,0,0,2,105.2000003,-0.12787438191080822,-1.5752345476197032,switch,adolescent,-0.2412858663292636
1,150,15.99,1,3,1,1,1,0,1,3,214.0999999,0.4187734142421158,-1.457997098617726,no_switch,adolescent,-0.2412858663292636
1,150,15.99,1,4,1,1,1,0,2,4,290.0999999,0.6524727260788104,-1.3407596496157488,no_switch,adolescent,-0.2412858663292636
1,150,15.99,1,5,1,1,2,1,0,5,72.0999999,-0.4185223467850511,-1.2235222006137716,switch,adolescent,-0.2412858663292636
1,150,15.99,1,6,1,1,2,1,1,6,33.10000038,-1.017436918573089,-1.1062847516117944,no_switch,adolescent,-0.2412858663292636
1,150,15.99,1,7,1,0,2,1,2,7,54.69999981,-0.6309950619823745,-0.9890473026098172,no_switch,adolescent,-0.2412858663292636
1,150,15.99,2,8,1,1,0,2,0,20,24.70000029,-1.242633595562023,-0.87180985360784,switch,adolescent,-0.2412858663292636
1,150,15.99,2,9,1,1,0,2,1,21,546.8000002,1.140098062214816,-0.7545724046058628,no_switch,adolescent,-0.2412858663292636
1,150,15.99,2,10,1,1,0,2,2,22,272.9000001,0.6054530210692692,-0.6373349556038856,no_switch,adolescent,-0.2412858663292636
1,150,15.99,2,11,1,1,2,0,0,23,142.0,0.10288717938004246,-0.5200975066019085,switch,adolescent,-0.2412858663292636
1,150,15.99,2,12,1,1,2,0,1,24,149.6999998,0.14351091632919297,-0.4028600575999313,no_switch,adolescent,-0.2412858663292636
1,150,15.99,2,13,1,1,2,0,2,25,0.099999905,-5.480996589114742,-0.28562260859795413,no_switch,adolescent,-0.2412858663292636
1,150,15.99,2,14,1,1,2,0,3,26,53.30000019,-0.6509409406885039,-0.16838515959597694,no_switch,adolescent,-0.2412858663292636
1,150,15.99,3,15,1,1,1,2,0,40,74.5,-0.39333161541818107,-0.05114771059399977,switch,adolescent,-0.2412858663292636
1,150,15.99,3,16,1,1,2,1,0,41,78.9000001,-0.34918766918637634,0.06608973840797741,switch,adolescent,-0.2412858663292636
1,150,15.99,3,17,1,1,1,2,0,42,294.9000001,0.6650973898182914,0.1833271874099546,switch,adolescent,-0.2412858663292636
1,150,15.99,3,18,1,1,1,2,1,43,0.799999714,-3.8812856027532656,0.30056463641193176,no_switch,adolescent,-0.2412858663292636
1,150,15.99,3,19,1,1,1,2,2,44,149.1999998,0.14093714962341158,0.41780208541390895,no_switch,adolescent,-0.2412858663292636
1,150,15.99,3,20,1,1,1,2,3,45,453.4000001,0.996002082107153,0.5350395344158861,no_switch,adolescent,-0.2412858663292636
1,150,15.99,3,21,1,1,2,1,0,46,167.0999999,0.22810228306040026,0.6522769834178633,switch,adolescent,-0.2412858663292636
1,150,15.99,4,23,1,0,0,2,0,60,233.5,0.48550147566202984,0.8867518814218177,switch,adolescent,-0.2412858663292636
1,150,15.99,4,24,1,0,0,2,1,61,561.5999999,1.1606435135126918,1.0039893304237948,no_switch,adolescent,-0.2412858663292636
1,150,15.99,4,25,1,0,0,2,2,62,111.2999997,-0.08451215899626521,1.121226779425772,no_switch,adolescent,-0.2412858663292636
1,150,15.99,4,26,1,1,2,0,0,63,397.9000001,0.8955517296450943,1.2384642284277492,switch,adolescent,-0.2412858663292636
1,150,15.99,4,27,1,1,2,0,1,64,154.0,0.16529691090261184,1.3557016774297264,no_switch,adolescent,-0.2412858663292636
1,150,15.99,4,28,1,1,2,0,2,65,64.5999999,-0.5030217737327923,1.4729391264317035,no_switch,adolescent,-0.2412858663292636
1,150,15.99,4,29,1,1,2,0,3,66,159.9000001,0.19421945802817112,1.5901765754336807,no_switch,adolescent,-0.2412858663292636
1,151,17.29,1,0,1,1,0,100,0,0,173.8,0.035636133254256706,-1.6163363031371991,no_switch,adolescent,0.006380406039766093
1,151,17.29,1,1,1,1,0,100,1,1,142.9,-0.10403374592855247,-1.5355961400339182,no_switch,adolescent,0.006380406039766093
1,151,17.29,1,2,1,1,1,0,0,2,139.0,-0.12377640992770648,-1.4548559769306373,switch,adolescent,0.006380406039766093
1,151,17.29,1,3,1,1,1,0,1,3,38.5,-1.0397462986867083,-1.3741158138273564,no_switch,adolescent,0.006380406039766093
1,151,17.29,1,4,1,1,1,0,2,4,367.7,0.5702870125629269,-1.2933756507240755,no_switch,adolescent,0.006380406039766093
1,151,17.29,1,5,1,1,2,1,0,5,116.3,-0.25098955461898453,-1.2126354876207948,switch,adolescent,0.006380406039766093
1,151,17.29,1,6,1,1,2,1,1,6,54.8,-0.787866967048477,-1.1318953245175138,no_switch,adolescent,0.006380406039766093
1,151,17.29,1,7,1,1,2,1,2,7,473.8,0.7511655976029957,-1.051155161414233,no_switch,adolescent,0.006380406039766093
1,151,17.29,1,8,1,1,0,2,0,8,271.9,0.35493680709400505,-0.970414998310952,switch,adolescent,0.006380406039766093
1,151,17.29,1,9,1,1,0,2,1,9,227.3,0.22710811420691746,-0.8896748352076711,no_switch,adolescent,0.006380406039766093
1,151,17.29,2,10,1,0,0,0,2,20,12.8,-1.8254338549135825,-0.8089346721043902,no_switch,adolescent,0.006380406039766093
1,151,17.29,2,11,1,1,0,0,3,21,108.0,-0.3038165214636296,-0.7281945090011094,no_switch,adolescent,0.006380406039766093
1,151,17.29,2,12,1,0,0,0,4,22,494.5,0.7816750981411816,-0.6474543458978285,no_switch,adolescent,0.006380406039766093
1,151,17.29,2,13,1,1,2,0,0,23,342.0,0.5185910322112436,-0.5667141827945475,switch,adolescent,0.006380406039766093
1,151,17.29,2,14,1,1,2,0,1,24,112.4,-0.2753255468819131,-0.4859740196912667,no_switch,adolescent,0.006380406039766093
1,151,17.29,2,15,1,1,2,0,2,25,652.0,0.9789489780925654,-0.4052338565879858,no_switch,adolescent,0.006380406039766093
1,151,17.29,2,16,1,1,2,0,3,26,148.8,-0.07516796378382523,-0.3244936934847049,no_switch,adolescent,0.006380406039766093
1,151,17.29,2,17,1,1,2,0,4,27,164.8,-0.002301163012546629,-0.24375353038142403,no_switch,adolescent,0.006380406039766093
1,151,17.29,2,18,1,1,1,2,0,28,218.0,0.1973022360908636,-0.16301336727814314,switch,adolescent,0.006380406039766093
1,151,17.29,2,19,1,1,2,1,0,29,282.0,0.38095916595135204,-0.08227320417486225,switch,adolescent,0.006380406039766093
1,151,17.29,3,21,1,1,1,2,0,40,11.1,-1.9271040302545464,0.07920712203169952,switch,adolescent,0.006380406039766093
1,151,17.29,3,22,1,1,2,1,0,41,388.2,0.6089953516072879,0.1599472851349804,switch,adolescent,0.006380406039766093
1,151,17.29,3,23,1,1,1,2,0,42,453.3,0.7196078070698078,0.2406874482382613,switch,adolescent,0.006380406039766093
1,151,17.29,3,24,1,1,1,2,1,43,139.8,-0.1196818529154001,0.3214276113415422,no_switch,adolescent,0.006380406039766093
1,151,17.29,3,25,1,1,1,2,2,44,1.4,-3.404333836702308,0.40216777444482305,no_switch,adolescent,0.006380406039766093
1,151,17.29,3,26,1,1,1,2,3,45,101.5,-0.34810362273531364,0.48290793754810396,no_switch,adolescent,0.006380406039766093
1,151,17.29,3,27,1,1,2,1,0,46,1.4,-3.404333836702308,0.5636481006513848,switch,adolescent,0.006380406039766093
1,151,17.29,3,28,1,0,2,1,1,47,69.3,-0.6203754423498039,0.6443882637546657,no_switch,adolescent,0.006380406039766093
1,151,17.29,3,29,1,1,1,2,0,48,128.1,-0.1820406895299069,0.7251284268579467,switch,adolescent,0.006380406039766093
1,151,17.29,3,30,1,1,1,2,1,49,6.8,-2.2767226352686945,0.8058685899612275,no_switch,adolescent,0.006380406039766093
1,151,17.29,4,33,1,1,0,2,1,61,266.0,0.3392845707155005,1.0480890792710702,no_switch,adolescent,0.006380406039766093
1,151,17.29,4,34,1,1,0,2,2,62,281.6,0.3799464268157904,1.1288292423743511,no_switch,adolescent,0.006380406039766093
1,151,17.29,4,35,1,1,2,0,0,63,516.5,0.812731318683164,1.209569405477632,switch,adolescent,0.006380406039766093
1,151,17.29,4,36,1,1,2,0,1,64,243.8,0.27710662071909836,1.2903095685809127,no_switch,adolescent,0.006380406039766093
1,151,17.29,4,37,1,1,2,0,2,65,515.5,0.8113486155348818,1.3710497316841936,no_switch,adolescent,0.006380406039766093
1,151,17.29,4,38,1,1,2,0,3,66,294.4,0.4116616303890453,1.4517898947874746,no_switch,adolescent,0.006380406039766093
1,151,17.29,4,39,1,1,2,0,4,67,167.5,0.00929332279744552,1.5325300578907555,no_switch,adolescent,0.006380406039766093
1,151,17.29,4,40,1,1,2,0,5,68,435.0,0.6902068551931482,1.6132702209940364,no_switch,adolescent,0.006380406039766093
